Time,a_x fts^2,a_y fts^2,a_z fts^2,Roll rate degs,Pitch rate degs,Yaw rate degs,Roll deg,Pitch deg,Heading deg,Velocity kt,Angle of attack deg,Side-slip angle deg,Latitude,Longitude,Altitude
597.467,-1.175947805,0.3415661919,-38.85805922,-0.1994030974,1.843711498,-0.04330158486,-1.261985251,5.365415166,43.91701528,120.2634792,-0.3053516834,-0.3966891433,63.9311274,-22.13312372,1345.844652
597.558,-1.150327294,0.3465429858,-38.73031667,-0.1872111701,1.819060305,-0.0737719131,-1.281308752,5.548714861,43.91140484,120.0261324,-0.3034616802,-0.4032042201,63.93115842,-22.13301918,1347.966791
597.658,-1.122654432,0.3477781638,-38.60861784,-0.1838089707,1.793048278,-0.1058531266,-1.299814009,5.72950153,43.90264813,119.7841304,-0.3015527585,-0.4067945744,63.93118936,-22.13291488,1350.151071
597.758,-1.094442077,0.3458693375,-38.47181765,-0.1888828189,1.765549082,-0.1367513269,-1.318373734,5.907617392,43.89071593,119.5417266,-0.2994659254,-0.4073536935,63.93122021,-22.13281081,1352.396086
597.858,-1.06459877,0.3409871677,-38.33897021,-0.2014280639,1.736312005,-0.1641756084,-1.337795736,6.082896391,43.87583683,119.2949528,-0.2975113062,-0.4053538921,63.93125096,-22.13270699,1354.700404
597.967,-1.033833173,0.3338350295,-38.20548588,-0.2198326321,1.705755907,-0.1865175187,-1.358755916,6.255188216,43.85843735,119.0453251,-0.2956516769,-0.4012555342,63.93128162,-22.13260341,1357.062574
598.067,-1.002334096,0.3255734823,-38.06377167,-0.24218737,1.67431885,-0.2028725777,-1.38175446,6.424380641,43.83907303,118.7928368,-0.2936479013,-0.3957331318,63.93131219,-22.13250007,1359.481115
598.158,-0.9713627225,0.317369623,-37.96028647,-0.2647822383,1.640051397,-0.2123621966,-1.404900359,6.576522952,43.82012255,118.5585159,-0.2902495027,-0.3900321261,63.93134012,-22.13240557,1361.746406
598.258,-0.939395915,0.3087603615,-37.82827664,-0.2895963416,1.600490842,-0.2172539164,-1.432538517,6.738752904,43.79870585,118.3007945,-0.2879112873,-0.3835139508,63.9313705,-22.13230272,1364.269091
598.358,-0.908005627,0.3008140076,-37.67977324,-0.3128502479,1.563885302,-0.2173058371,-1.46259926,6.897143227,43.77702952,118.0405758,-0.2864341848,-0.3774421261,63.93140078,-22.13220013,1366.844045
598.458,-0.8736148229,0.293244268,-37.51868505,-0.3349530578,1.527752899,-0.2131412642,-1.497646641,7.064791373,43.75375719,117.7540448,-0.285235164,-0.3719058581,63.93143348,-22.13208929,1369.690708
598.558,-0.8422478217,0.2880218254,-37.36570414,-0.3517339872,1.496324454,-0.2067596039,-1.53195482,7.216181043,43.73280666,117.4891076,-0.2838871432,-0.3679453548,63.93146356,-22.13198725,1372.369384
598.675,-0.8138475548,0.2849280084,-37.22270106,-0.3637590788,1.467940201,-0.1999559316,-1.564736331,7.352213064,43.71421295,117.2465535,-0.2823041249,-0.3654236605,63.93149104,-22.13189395,1374.866406
598.758,-0.7802035705,0.2824363624,-37.05938096,-0.3738104022,1.43381832,-0.1922236694,-1.604697117,7.509586489,43.69303854,116.9541312,-0.2804163324,-0.364180647,63.93152342,-22.13178397,1377.866953
598.858,-0.7520807074,0.2817632945,-36.92362097,-0.3794535109,1.404374376,-0.1867955522,-1.639231378,7.639841441,43.6757336,116.7055362,-0.2786519776,-0.3641951364,63.93155072,-22.13169117,1380.446364
598.958,-0.7191333697,0.2821224886,-36.76398582,-0.3830351674,1.369065091,-0.1827654819,-1.680558106,7.790274551,43.65581735,116.4096049,-0.2764179654,-0.3653931385,63.93158287,-22.1315818,1383.540868
599.058,-0.6912993869,0.2828862628,-36.63539987,-0.3841921579,1.338684741,-0.1818839742,-1.715739061,7.914559216,43.63919643,116.1563642,-0.2745008861,-0.3670925342,63.93160999,-22.1314895,1386.196915
599.158,-0.5789374773,0.3642469452,-36.45189091,0.0803147299,0.9588563832,-0.2064961582,-1.739156536,8.045752274,43.61879823,115.8559337,-0.2838987486,-0.3687481124,63.93164193,-22.13138073,1389.379014
599.258,-0.5875506288,0.3005852936,-35.8238072,0.283851814,0.6462177254,-0.2474630377,-1.719640562,8.125904227,43.59639965,115.5777692,-0.3199078642,-0.3657289479,63.9316713,-22.13128062,1392.355345
599.367,-0.5754804914,0.2741403743,-35.12815467,0.3350211072,0.4676087921,-0.2882062513,-1.688307508,8.181671674,43.56983375,115.3006872,-0.3610928441,-0.357750453,63.93170058,-22.13118079,1395.362741
599.467,-0.552404484,0.254281637,-34.49722967,0.3421085298,0.3434409324,-0.3210210785,-1.654309713,8.22242984,43.53951648,115.0225619,-0.398932501,-0.345253461,63.93172975,-22.13108123,1398.394386
599.558,-0.5261502558,0.2363257551,-33.98173872,0.3364902949,0.2620305473,-0.3414625643,-1.623148598,8.250386561,43.50924237,114.7694227,-0.4282983731,-0.331049409,63.93175641,-22.1309902,1401.18934
599.667,-0.5058986944,0.2151077408,-33.46106518,0.3253684072,0.2417837277,-0.353580638,-1.587249204,8.276767944,43.47162696,114.4726105,-0.453810552,-0.3127541777,63.93178781,-22.1308829,1404.50613
599.758,-0.4490915457,0.1932924162,-33.15486064,0.3123740816,0.1914480022,-0.3497100323,-1.555309677,8.299548495,43.43640747,114.1984304,-0.4683259664,-0.2942849989,63.93181669,-22.13078413,1407.576261
599.858,-0.4072853126,0.1744648738,-32.82471548,0.300067626,0.06511295608,-0.3334615252,-1.524665464,8.313210715,43.4021906,113.9274014,-0.4833430556,-0.2772188475,63.93184549,-22.13068561,1410.651332
599.958,-0.3808083145,0.1573324436,-32.45377801,0.2904381645,-0.04885789457,-0.3102169058,-1.495129573,8.314268765,43.36994959,113.6573103,-0.5010380868,-0.2616729166,63.93187419,-22.13058734,1413.728136
600.067,-0.3571665051,0.1426978884,-32.09103947,0.2826996986,-0.1224672206,-0.2822901673,-1.466462845,8.305697643,43.34026177,113.3898957,-0.5177965254,-0.2484734261,63.93190279,-22.13048932,1416.803052
600.158,-0.3453923628,0.131516841,-31.77932365,0.2765556217,-0.1136858701,-0.2547211569,-1.440818825,8.294065839,43.31560572,113.1467337,-0.5302762355,-0.2385744325,63.93192894,-22.13039968,1419.61698
600.258,-0.3031264322,0.1221298566,-31.57421819,0.2687685074,-0.1095581102,-0.2183500191,-1.411262626,8.282455906,43.28989534,112.8648685,-0.534864003,-0.2306903641,63.93195974,-22.130294,1422.933339
600.358,-0.2897840752,0.1181545254,-31.40838869,0.2624639437,-0.1256535977,-0.1848432735,-1.384692223,8.270428613,43.2697094,112.611877,-0.5351378529,-0.2274194384,63.93198809,-22.13019669,1425.983883
600.458,-0.2472141935,0.1164045928,-31.36165059,0.2557297564,-0.05533351078,-0.1554308022,-1.358742495,8.262234741,43.25264214,112.360815,-0.5276490052,-0.2269859797,63.93201635,-22.13009962,1429.022578
600.558,-0.1930774842,0.117679143,-31.33377179,0.2470828395,-0.164152088,-0.1257587891,-1.333575302,8.252785243,43.23857633,112.1115188,-0.5214898476,-0.2290825071,63.93204452,-22.13000278,1432.049022
600.658,-0.189556104,0.1215230954,-31.14413674,0.2393536855,-0.2548492041,-0.1042525415,-1.309243272,8.230986926,43.22716264,111.86427,-0.5237672503,-0.2330605464,63.9320726,-22.12990616,1435.062839
600.767,-0.1712761779,0.1259681668,-30.97806718,0.2314448979,-0.2771841766,-0.09066867504,-1.28567226,8.204276433,43.21749691,111.6191181,-0.5254308095,-0.2381772096,63.93210061,-22.12980977,1438.062312
600.858,-0.1496305189,0.1307948558,-30.85593309,0.2218970921,-0.273663399,-0.08292707979,-1.262960234,8.17665748,43.20891138,111.3762334,-0.5236010742,-0.2438516598,63.93212852,-22.1297136,1441.045861
600.967,-0.1262591422,0.1356913838,-30.77754869,0.2102483597,-0.2689316458,-0.07977339708,-1.241299617,8.149548299,43.20088334,111.1356267,-0.5183059492,-0.2496010468,63.93215636,-22.12961764,1444.012369
601.067,-0.1007687946,0.1402925314,-30.73195719,0.1967506117,-0.2631141165,-0.08063184326,-1.220891168,8.12303616,43.19297907,110.8972961,-0.5104639679,-0.2550163858,63.93218411,-22.1295219,1446.961147
601.158,-0.09078189551,0.1442992746,-30.68293549,0.182113034,-0.2222226116,-0.08542489977,-1.201892745,8.097703931,43.18481997,110.6616851,-0.5015462469,-0.2597280179,63.93221179,-22.12942637,1449.89174
601.267,-0.05626762724,0.1473423506,-30.71871119,0.1658176129,-0.183728573,-0.09161962459,-1.184425605,8.077654657,43.17608036,110.4283799,-0.4870560152,-0.2635864142,63.93223938,-22.12933105,1452.803831
601.358,-0.02518143208,0.149505099,-30.77465804,0.148357595,-0.1760539364,-0.09849558151,-1.168649802,8.060004892,43.1666902,110.1969299,-0.4712712081,-0.2665079715,63.93226689,-22.12923593,1455.697829
601.467,0.005428277576,0.151027314,-30.8043004,0.1307616603,-0.203856605,-0.1059113899,-1.154635446,8.041384089,43.15659,109.9676778,-0.4574784907,-0.2684183789,63.93229432,-22.12914102,1458.574311
601.558,0.02665023992,0.1515336745,-30.7968875,0.1153050038,-0.2317035853,-0.1135396162,-1.143309647,8.021534101,43.14664453,109.7592772,-0.4475009161,-0.2692306659,63.93231939,-22.1290542,1461.195992
601.658,0.03554871277,0.1509315459,-30.75928189,0.09812079475,-0.2198956009,-0.1235332885,-1.131701509,7.995875686,43.1339526,109.5152546,-0.4365965865,-0.2690310561,63.93234893,-22.12895181,1464.275658
601.758,0.06685487889,0.1491556674,-30.79029515,0.08235178285,-0.1831241353,-0.1315133675,-1.122620936,7.975823027,43.12129548,109.2923506,-0.4224931898,-0.2678621924,63.93237612,-22.1288575,1467.100214
601.858,0.1000695526,0.1468186534,-30.8407491,0.06655390954,-0.1783280786,-0.1370276692,-1.11512385,7.958096494,43.10795461,109.0715417,-0.4071436897,-0.2659905865,63.93240324,-22.1287634,1469.907619
601.967,0.1279239347,0.141238601,-30.86196047,0.05099762659,-0.1960178154,-0.1406320041,-1.109177533,7.93951842,43.09415233,108.8489838,-0.3937764058,-0.2617316759,63.93243027,-22.12866949,1472.6984
602.067,0.1541057037,0.133209508,-30.85170116,0.02963617428,-0.2082736266,-0.1401305631,-1.105037507,7.919289687,43.08015608,108.6219962,-0.3822683643,-0.2540228511,63.93245723,-22.12857577,1475.472798
602.167,0.1668046156,0.1252662948,-30.8174318,0.006994451028,-0.1887973203,-0.1354650249,-1.103134337,7.89853318,43.0664193,108.3966606,-0.3716221399,-0.2462612238,63.93248411,-22.12848225,1478.230755
602.258,0.2282569624,0.106168104,-30.85473112,-0.01916478364,-0.1628034042,-0.1248094023,-1.103507353,7.881841522,43.05334389,108.1542903,-0.3580697691,-0.2319132327,63.93251092,-22.12838892,1480.972079
602.358,0.5533432734,0.0835378605,-30.9585478,-0.06338555813,-0.9141481939,-0.08979479669,-1.107375822,7.843455609,43.04228853,107.8955408,-0.3715952027,-0.212144593,63.93253765,-22.12829578,1483.697671
602.458,0.8158850683,0.07356547769,-29.74498815,-0.09757082497,-3.10374943,-0.04014498482,-1.115514531,7.660708,43.0357222,107.641392,-0.5143184569,-0.1945827492,63.93256432,-22.12820283,1486.407979
602.558,0.8071364051,0.06174796208,-26.39550401,-0.09491869039,-5.667503654,-0.01637853327,-1.125493494,7.2302675,43.03321278,107.3967667,-0.828668082,-0.1767522271,63.93259092,-22.12811005,1489.089789
602.658,0.6701037991,0.04721852479,-21.79072908,-0.05654563771,-7.501901685,-0.03266255604,-1.13343791,6.571333822,43.03119228,107.1678789,-1.24077952,-0.1554982264,63.93261746,-22.1280174,1491.709372
602.758,0.5363376149,0.02615198463,-17.22723427,-0.004214978141,-8.275108659,-0.07226631973,-1.136704708,5.776929991,43.02628681,106.9568249,-1.641398755,-0.1294456805,63.93264398,-22.12792486,1494.221173
602.858,0.5170497014,-0.005619786934,-13.7021273,0.03749982779,-8.18928005,-0.1092890346,-1.135045384,4.948117771,43.01731781,106.7667834,-1.949404577,-0.09958530361,63.93267047,-22.12783238,1496.580653
602.958,0.5355103379,-0.03959661117,-11.52524146,0.05271014465,-7.676915714,-0.1223738647,-1.130414587,4.150597532,43.00563576,106.5991955,-2.138486496,-0.06860187455,63.93269696,-22.12773994,1498.753682
603.058,0.5662002812,-0.07444223916,-10.54891978,0.04144884505,-7.00663301,-0.1052518387,-1.125426435,3.413325946,42.99399881,106.4537931,-2.219541932,-0.03964958507,63.93272345,-22.12764752,1500.719355
603.158,0.6145638601,-0.1001896835,-10.4941142,0.006079803164,-6.378283387,-0.05817036675,-1.122732524,2.742690934,42.98547777,106.3314234,-2.219714858,-0.01571024633,63.93274994,-22.12755511,1502.468541
603.258,0.619928199,-0.1133666285,-10.89943116,-0.03924054306,-5.908866428,0.00457609615,-1.123998926,2.17778621,42.98273436,106.2404009,-2.175807915,-0.0001335533186,63.93277423,-22.1274704,1503.881443
603.358,0.401945489,-0.1213240244,-11.52127611,-0.09366914717,-4.99205921,0.07689109862,-1.130424521,1.619830031,42.98667338,106.1658128,-2.084454089,0.008611738887,63.93280074,-22.127378,1505.218956
603.467,0.049261409,-0.1234172743,-13.45126778,-0.16148674,-2.401708272,0.1474874865,-1.143785256,1.194380557,42.99857857,106.1078191,-1.844113989,0.006905873112,63.93282947,-22.12727789,1506.435564
603.558,-0.04985287782,-0.1191474546,-17.12978247,-0.2464266253,0.4411660726,0.2268326014,-1.161897094,1.092866686,43.01525441,106.072785,-1.4673969,-0.0061521226,63.93285378,-22.1271932,1507.293466
603.658,0.0758495578,-0.0995500411,-23.25631392,-0.3842545037,3.165597477,0.3588354009,-1.195221305,1.287298414,43.04620676,106.0400838,-0.880569557,-0.03896916901,63.93288253,-22.12709313,1508.150488
603.758,0.2519672819,-0.05831178235,-28.77200678,-0.5102222949,4.488936206,0.484050348,-1.235724958,1.640246693,43.08437845,106.0099526,-0.3671132094,-0.08252113593,63.93290686,-22.12700849,1508.793883
603.858,0.4698605833,0.005705878108,-34.38010664,-0.6375557318,4.9391953,0.6114851017,-1.297685626,2.15789045,43.14365609,105.9628521,0.1504421367,-0.1503941442,63.93293561,-22.12690851,1509.523928
603.958,0.5652457421,0.0830069716,-38.14837674,-0.7166076042,4.750009752,0.6702659043,-1.365377795,2.646070445,43.20810367,105.9025124,0.4946883811,-0.2231298676,63.93296215,-22.12681629,1510.221568
604.067,0.6140439298,0.1602765762,-40.53078962,-0.7561754372,4.367854685,0.6637797004,-1.439141245,3.104131986,43.2754089,105.825355,0.7166086524,-0.2981022455,63.93298867,-22.12672416,1510.980008
604.167,0.6269362144,0.2321484632,-41.85570272,-0.7642263399,3.99439028,0.5999781309,-1.515339324,3.52334321,43.33934773,105.7329401,0.8444803506,-0.3687885886,63.93301517,-22.12663214,1511.822255
604.258,0.619148481,0.2904256824,-42.50428004,-0.7530637803,3.750218443,0.4910295983,-1.591347586,3.911432334,43.39469711,105.6267309,0.9130822691,-0.4302141336,63.93304165,-22.12654024,1512.760877
604.367,0.6245047325,0.3407976631,-42.76971642,-0.7328546581,3.528400623,0.3537558126,-1.665769641,4.276196658,43.43775317,105.5080232,0.9449443388,-0.4790341662,63.93306809,-22.12644848,1513.80202
604.458,0.6298579618,0.3715598292,-42.76870732,-0.7124021976,3.332879571,0.2135335075,-1.73210829,4.591503973,43.46446739,105.3891128,0.9520365568,-0.5110289099,63.9330923,-22.1263645,1514.848477
604.558,0.6361614042,0.3918078496,-42.55641504,-0.6891461665,3.107885895,0.0415313931,-1.808117469,4.941313624,43.47908195,105.2373318,0.941521747,-0.5322367432,63.93312086,-22.12626542,1516.198363
604.667,0.6441960606,0.3953986845,-42.22064361,-0.6694604,2.90460639,-0.1137430729,-1.87611924,5.242824599,43.47611699,105.0874889,0.919347879,-0.536054932,63.93314717,-22.12617415,1517.550879
604.758,0.6464448447,0.3830048169,-41.80553281,-0.6521599941,2.760554456,-0.2590001558,-1.942260201,5.526751273,43.45801681,104.9292582,0.8918462856,-0.5258463344,63.93317344,-22.12608305,1519.001874
604.867,0.6671820933,0.3648715924,-41.37622356,-0.6364085074,2.588554854,-0.3850994312,-2.006758449,5.795177168,43.42622696,104.7635552,0.8615156026,-0.5034041624,63.93319965,-22.12599215,1520.54711
604.958,0.6886132918,0.3321643541,-40.89818936,-0.6214116638,2.400949876,-0.4884543247,-2.069730007,6.045544368,43.38284824,104.5910056,0.8271880227,-0.4709914307,63.93322581,-22.12590144,1522.182126
605.058,0.7082067179,0.2983977691,-40.37886469,-0.6046774234,2.213409422,-0.5672633631,-2.13113217,6.277033935,43.33024761,104.4125742,0.7894584225,-0.4310833533,63.93325192,-22.12581094,1523.901977
605.158,0.7291041812,0.2575099128,-39.83297956,-0.585607708,2.035579145,-0.6204934847,-2.190768683,6.490166983,43.27093793,104.2289189,0.7495596091,-0.3862878727,63.93327797,-22.12572065,1525.701325
605.267,0.7410629765,0.2146860098,-39.28859799,-0.5635277404,1.921374706,-0.6501453872,-2.248368143,6.688184942,43.20739818,104.0406708,0.7116772762,-0.339218505,63.93330397,-22.12563058,1527.574533
605.358,0.7707614523,0.1756384952,-38.8438474,-0.5411039441,1.804939057,-0.6548983853,-2.299133886,6.859651972,43.14751415,103.8644448,0.6803268028,-0.2962238259,63.93332775,-22.12554822,1529.351872
605.458,0.8024955765,0.1293388217,-38.32729039,-0.5111961101,1.654684806,-0.6366172829,-2.356307085,7.047781304,43.07734476,103.6520256,0.6445298642,-0.2479984867,63.93335579,-22.12545112,1531.521294
605.558,0.8265026787,0.09328183833,-37.85255972,-0.4797817664,1.522172576,-0.601453063,-2.406021886,7.20708969,43.01523839,103.4524693,0.6121678362,-0.2078326297,63.93338162,-22.12536173,1533.585069
605.658,0.8482382808,0.0673200701,-37.43103697,-0.4478119746,1.411451522,-0.557589159,-2.448704615,7.34199312,42.96192658,103.266935,0.583778419,-0.175881093,63.93340525,-22.12528,1535.524286
605.758,0.8662045897,0.03962022378,-36.95814537,-0.4078257545,1.329195821,-0.4972365291,-2.495254924,7.490219388,42.90455972,103.0446249,0.5538860867,-0.1451291008,63.93343312,-22.12518366,1537.869493
605.858,0.8934205405,0.01900985619,-36.61531671,-0.3732739507,1.251799542,-0.4403246652,-2.531210394,7.609000948,42.86138924,102.8540818,0.5327702987,-0.1255175976,63.93345666,-22.12510237,1539.895216
605.958,0.9161146646,0.008304590375,-36.25689075,-0.3346580578,1.1622458,-0.3768768176,-2.56679508,7.730098561,42.8203482,102.6440045,0.5116700105,-0.1109169225,63.93348228,-22.12501391,1542.144662
606.067,0.9429708995,0.0003442606175,-35.88613822,-0.2931789515,1.054844876,-0.3105658875,-2.60099041,7.850802184,42.78295829,102.4138088,0.490008916,-0.1027218678,63.93350998,-22.12491835,1544.624106
606.158,0.9593740921,-0.0015418929,-35.5689818,-0.2588591382,0.9619233036,-0.2596359928,-2.626445877,7.9435964,42.75673022,102.2171615,0.4717776731,-0.1013739515,63.93353337,-22.12483772,1546.753483
606.258,0.9672881627,-0.001694919296,-35.20187767,-0.2206767913,0.9054622852,-0.2103369696,-2.652559752,8.044127882,42.73127599,101.9827473,0.4525788502,-0.1053813659,63.93356095,-22.12474268,1549.303217
606.367,0.9890872892,0.006877305913,-34.93202496,-0.1884492606,0.8614354673,-0.1743622662,-2.673134788,8.132828924,42.71204026,101.7647357,0.4400897839,-0.1134136093,63.93358636,-22.12465521,1551.685268
606.458,1.008629178,0.01459275875,-34.70725995,-0.1622996393,0.8054584529,-0.1495393295,-2.689312202,8.209597121,42.69722469,101.5634367,0.4307956641,-0.1234858847,63.9336096,-22.12457523,1553.89043
606.567,1.028750688,0.02547162249,-34.4486691,-0.1351970311,0.7324904159,-0.1315673994,-2.705523346,8.293291024,42.68211854,101.3239874,0.4207243915,-0.1374702583,63.93363702,-22.12448098,1556.520534
